SheetNo,GPSMarker,RecordingFileName,Region,TransectID,Site,Point,Visit,LatitudeHr,LatitudeMin,LatitudeSec,LongitudeHr,LongitudeMin,LongitudeSec,Elevation,Year,Month,Day,CloudCover,Precipitation,BeaufortWindScale,nHikers,Observer,StartTimeHr,StartTimeMin,BirdNo,Species,DistanceBin,TimeBin,Quadrant,Flock,IndividualComments,RecordingChecks,SurveyComments
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,11,BCCH,A,A,2,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,12,BCCH,A,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,13,BCCH,A,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,14,BCCH,A,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,15,SOSP,C,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,16,AMCR,D,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,17,GULL,E,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,18,GULL,E,A,3,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,19,BCCH,A,A,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,20,BCCH,A,A,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,21,SOSP,A,A,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,22,BCCH,A,A,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,23,BCCH,A,A,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,24,SOSP,A,B,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,25,AMCR,D,C,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,26,AMCR,D,C,4,,Moved to S.,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,27,BCCH,D,C,4,,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,28,AMCR,F,,,2,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,29,AMCR,F,,,2,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,30,MALL,F,,,3,,,
34,58,STE-073,LowerMainland,6,MAFL,1,1,49,18,290,123,0,218,9,2023,2,19,100,0,0,,RM,8,58,31,MALL,F,,,3,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,1,SOSP,A,B,1,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,2,BCCH,B,A,1,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,3,SPTO,C,D,1,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,4,BCCH,A,A,2,,Moved to Q1 Distance Band A.,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,5,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,6,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,7,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,8,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,9,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,10,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,11,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,12,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,13,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,14,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,15,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,16,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,17,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,18,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,19,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,20,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,21,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,22,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,23,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,24,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,25,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,26,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,27,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,28,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,29,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,30,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,31,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,32,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,33,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,34,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,35,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,36,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,37,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,38,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,39,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,40,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,41,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,42,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,43,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,44,PISI,A,A,2,1,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,45,BCCH,A,A,3,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,46,BCCH,A,A,3,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,47,SPTO,A,B,3,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,48,SOSP,A,B,3,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,49,SOSP,B,B,3,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,50,BCCH,A,B,4,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,51,AMRO,B,B,4,,Moved to Q3 Distance Band B.,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,52,MALL,D,A,4,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,53,BCCH,D,D,4,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,54,CORA,E,B,4,,Countercalling Bird 56.,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,55,NOFL,E,D,4,,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,56,CORA,E,B,4,,Countercalling Bird 54.,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,57,UNID,F,,,2,,,
35,59,STE-074,LowerMainland,6,MAFL,2,1,49,18,311,123,0,375,-11,2023,2,19,100,1,0,,RM,9,34,58,UNID,F,,,2,,,
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,1,BCCH,A,A,1,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,2,BRCR,A,A,1,,Countercalling Bird 4.,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,3,BCCH,B,A,1,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,4,BRCR,B,B,1,,Countercalling Bird 2.,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,5,NOFL,B,C,1,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,6,SPTO,B,C,1,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,7,SOSP,B,D,1,,Countercalling Bird 8.,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,8,SOSP,C,B,1,,Countercalling Bird 7.,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,9,NOFL,E,B,1,,Moved to SW.,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,10,NOFL,E,C,1,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,11,BCCH,A,A,2,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,12,AMRO,A,C,2,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,13,BCCH,A,D,2,,SOSP? Check recording (~4:00).,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,14,BRCR,A,D,2,,SOSP? Check recording (~4:00).,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,15,UNID,D,B,2,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,16,UNID,D,B,2,1,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,17,BCCH,A,D,3,1,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,18,BCCH,A,A,4,1,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,19,BCCH,A,A,4,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,20,BCCH,A,C,4,,,,Road noise. Rain died down to level 0.
36,60,STE-075,LowerMainland,6,MAFL,3,1,49,18,418,123,0,298,-6,2023,2,19,100,1,0,2,RM,9,56,21,SOSP,D,D,4,,,,Road noise. Rain died down to level 0.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,1,AMRO,A,A,1,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,2,SOSP,A,A,1,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,3,AMRO,C,A,1,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,4,BCCH,C,B,1,,Countercalling Bird 7.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,5,NOFL,D,D,1,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,6,SOSP,C,A,2,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,7,BCCH,C,B,2,,Countercalling Bird 4.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,8,BCCH,C,B,2,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,9,PAWR,A,A,3,,Countercalling Bird 9.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,10,SOSP,A,B,3,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,11,SOSP,B,A,3,,Countercalling Bird 18.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,12,SOSP,D,D,3,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,13,MALL,D,D,3,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,14,UNID,D,D,3,,Chattering ducks at 8:30.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,15,UNID,D,D,3,,Chattering ducks at 8:30.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,16,CAGO,E,C,3,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,17,CAGO,E,C,3,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,18,SOSP,A,A,4,,Countercalling Bird 11.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,19,SOSP,A,A,4,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,20,PAWR,A,A,4,,Countercalling Bird 9.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,21,AMCR,D,A,4,,Moved ESE.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,22,AMCR,D,A,4,,Moved ESE.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,23,AMCR,D,C,4,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,24,NOFL,E,A,4,,Check if PIWO.,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,25,GULL,F,,,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,26,GULL,F,,,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,27,AMCR,F,,,,,,Road noise.
37,61,STE-076,LowerMainland,7,BULA,1,1,49,14,849,122,55,248,11,2023,2,20,100,1,0,3,RM,7,30,28,AMCR,F,,,,,,Road noise.
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,1,SPTO,A,A,1,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,2,BRCR,A,A,1,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,3,CBCH,A,B,1,,"Uncertain. Check recording (~3:00). If not heard, definitely heard at ~9:30.",,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,4,CBCH,A,B,1,,"Uncertain. Check recording (~3:00). If not heard, definitely heard at ~9:30.",,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,5,GCKI,A,A,2,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,6,SOSP,B,A,2,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,7,AMRO,C,B,2,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,8,GULL,E,A,2,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,9,SOSP,A,A,3,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,10,AMRO,A,B,3,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,11,BCCH,B,A,3,,Moved to Q3 Distance Band A.,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,12,BCCH,B,A,3,,Moved to Q3 Distance Band A.,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,13,SOSP,B,A,3,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,14,BCCH,B,D,3,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,15,SOSP,C,A,4,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,16,AMRO,C,A,4,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,17,BCCH,D,D,4,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,18,GULL,F,,,,,,
38,62,STE-077,LowerMainland,7,BULA,2,1,49,14,816,122,55,452,11,2023,2,20,100,1,0,2,RM,8,15,19,AMCR,F,,,,,,
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,1,CBCH,A,A,1,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,2,PAWR,A,A,1,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,3,SOSP,C,A,1,,Visual only.,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,4,BCCH,B,A,1,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,5,BCCH,D,A,1,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,6,GCKI,A,B,2,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,7,AMCR,C,D,2,,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,8,GCKI,A,A,3,1,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,9,GCKI,A,A,3,1,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,10,GCKI,A,A,3,1,,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,11,DOWO,A,D,3,,Was this before 10:15? Check recording.,,Road noise.
39,64,STE-078,LowerMainland,7,BULA,3,1,49,14,739,122,55,823,0,2023,2,20,100,2,0,0,RM,9,6,12,PAWR,C,B,4,,,,Road noise.
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,1,AMRO,B,C,1,,Check. Was this before 7:45?,,"~100m from edge, stream noise from SSE."
41,66,STE-081,VancouverIsland,8,MTBE,1,1,49,9,686,124,2,70,376,2023,3,10,100,0,0,,RM,7,19,2,SOSP,C,A,1,,,,"~100m from edge, stream noise from SSE."
